ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6
14664,3.00E+05,2,2,2,39,0,0,0,0,0,0,6293,5483,990,990,990,990
14665,30000,2,2,2,23,0,0,0,0,0,0,12775,13864,14927,15378,15978,16560
14666,20000,1,2,1,47,0,0,0,0,0,0,14835,16605,19160,14506,12839,8495
14667,320000,2,2,1,43,0,0,0,0,0,0,24685,27002,82271,5315,33059,908
14668,80000,1,2,1,57,0,0,0,0,0,0,54211,55348,56477,57601,58807,60300
14669,160000,1,3,1,59,0,0,0,0,0,0,0,390,170,0,390,390
14670,80000,2,3,2,50,0,0,0,0,0,0,46914,47918,47620,48571,48525,43987
14671,280000,2,3,2,47,0,0,0,0,0,0,27572,38918,27000,27000,0,30460
14672,210000,2,1,2,28,1,0,0,0,0,0,0,0,0,0,0,0
14673,250000,2,1,2,27,0,0,0,0,0,0,8769,990,0,0,955,8175
14674,120000,2,1,2,27,0,0,0,0,0,2,3215,700,700,10673,9671,9332
14675,20000,2,2,2,27,0,0,0,0,0,0,15685,16731,18048,18102,18491,19173
14676,2.00E+05,2,2,2,35,0,0,0,0,0,0,72450,52795,41861,34531,1794,0
14677,1.00E+05,1,1,1,45,0,0,0,0,0,0,42049,43570,44601,45598,46752,48008
14678,80000,2,2,1,53,0,0,0,0,0,0,48688,101878,20475,20325,20276,20662
14679,450000,2,1,2,39,0,0,0,0,0,0,242,0,2343,2313,8295,699
14680,2.00E+05,2,1,1,38,0,0,0,0,0,0,5221,6875,5129,14997,2996,5525
14681,50000,2,2,2,28,0,0,0,0,0,0,47813,33463,29628,31230,0,0
14682,5.00E+05,2,2,2,31,0,0,0,0,0,0,43818,45021,49283,66144,75191,80619
14683,50000,1,1,2,25,0,0,2,2,2,2,44663,48045,47306,49296,47220,49584
14684,450000,2,1,1,29,0,0,0,0,0,0,72622,6920,7700,9700,11700,0
14685,130000,2,1,2,30,0,0,0,0,0,0,780,0,390,540,540,636
14686,220000,2,1,2,29,0,0,0,0,0,0,0,5645,11731,0,0,0
14687,210000,2,2,1,38,0,0,0,0,0,0,390,780,0,0,4853,5190
14688,50000,1,1,2,57,0,0,0,0,0,0,50698,51030,49984,20155,19959,20194
14689,260000,1,2,2,31,0,0,0,0,0,0,260783,54254,24119,16887,149104,127342
14690,70000,2,2,2,26,0,0,0,0,0,0,35867,28496,28401,22587,24361,25424
14691,50000,1,2,1,37,0,0,0,0,0,0,49045,50174,43647,19305,20025,18584
14692,20000,1,2,2,28,2,2,2,2,2,2,12762,12272,14255,13729,14706,14320
14693,170000,1,2,1,34,1,2,2,2,2,0,91450,90486,86004,64363,55912,54500
14694,1.00E+05,2,2,2,34,0,0,0,0,0,0,104660,104108,102066,99186,97140,95123
14695,2.00E+05,2,2,2,30,0,0,0,0,0,0,11916,23694,26397,12674,14068,6468
14696,30000,2,3,1,59,1,2,2,2,2,0,28084,29299,28741,30467,29858,28898
14697,3.00E+05,2,1,2,39,0,0,0,0,2,0,89792,91558,93741,99802,97711,99538
14698,360000,2,2,2,28,3,2,2,0,0,0,2500,2500,0,0,0,0
14699,140000,1,1,2,33,0,0,0,0,0,0,128891,103523,86543,68972,47268,2299
14700,360000,2,2,2,28,0,0,0,0,0,0,220,2755,1380,0,1999,0
14701,150000,2,2,1,43,0,0,0,0,0,0,32283,18361,9160,13596,11457,29550
14702,280000,1,2,1,37,0,0,0,0,0,0,149227,152331,153080,156000,160000,40485
14703,230000,2,2,1,46,0,0,0,0,0,0,1443,1443,2886,1443,1443,1443
14704,80000,2,3,1,46,0,0,0,0,0,0,70324,66864,32990,30059,28786,29371
14705,50000,1,1,2,32,0,0,0,0,0,0,20542,10858,0,777,793,26793
14706,180000,1,1,2,30,1,0,0,0,0,0,0,1186,0,0,0,0
14707,1.00E+05,1,2,2,34,2,2,2,2,2,2,32685,36546,37152,36258,38512,37741
14708,30000,1,1,2,30,1,2,2,2,0,0,21996,21356,23496,22820,23352,23963
14709,80000,1,1,1,37,2,2,2,2,2,2,57844,59038,57501,60424,61811,63142
14710,5.00E+05,2,1,1,39,0,0,0,0,0,0,28852,112344,26834,33120,21771,52277
14711,150000,2,2,2,33,0,0,0,0,0,0,6806,2774,0,500,399,0
14712,50000,2,2,2,22,1,2,0,0,2,0,8566,8287,9288,9990,9694,9879
14713,260000,2,1,1,42,0,0,0,0,0,0,6000,4856,4328,15711,0,127395
14714,410000,2,2,1,35,0,0,0,0,0,0,11193,1831,13745,6033,8326,8926
14715,50000,2,3,1,33,0,0,0,0,0,0,39847,37561,36725,35346,33810,32788
14716,1.00E+05,2,2,1,39,0,0,0,0,0,0,100549,94471,57529,58070,58615,58760
14717,90000,2,3,1,37,0,0,0,0,0,0,62460,63354,64528,65815,67350,68605
14718,50000,1,1,2,32,2,0,0,2,0,0,16434,17550,21414,20774,21177,21612
14719,2.00E+05,2,2,1,51,1,2,2,0,0,2,93215,95336,93114,94239,99428,101843
14720,240000,1,1,2,33,0,0,0,0,0,0,6785,57953,20367,6997,15607,44412
14721,360000,1,1,2,29,0,2,0,0,0,0,6167,3506,10845,8336,5878,12903
14722,170000,2,1,2,37,0,0,0,0,0,0,49699,32301,74152,38579,77819,47975
14723,80000,2,3,1,30,2,2,2,2,2,2,41687,42719,43018,44013,45058,46068
14724,260000,1,3,1,49,0,0,0,0,0,0,8654,15260,6790,10070,585,435
14725,70000,2,2,2,55,0,0,0,0,0,0,53214,54571,42413,42946,43843,44714
14726,30000,2,3,2,43,0,0,0,0,0,0,26828,25352,26553,26554,18869,12359
14727,290000,2,2,1,35,0,0,0,2,0,0,260698,267453,278924,235368,232117,230763
14728,110000,2,2,1,46,0,0,0,0,0,0,110950,111750,111227,110849,110575,110394
14729,110000,1,2,1,30,0,0,3,2,2,2,57503,66128,64477,65413,66520,68270
14730,2.00E+05,1,2,1,40,0,0,0,0,0,0,93700,95991,15040,14074,14758,15442
14731,70000,2,3,2,22,0,0,0,0,0,0,52899,45758,37858,29660,29519,29457
14732,150000,2,2,2,29,0,0,0,0,0,0,84357,86398,64763,66093,62568,63828
14733,340000,2,2,2,43,0,0,2,0,0,0,106867,117152,113312,114379,113627,112193
14734,30000,2,2,2,25,2,0,0,0,0,0,10343,11069,12082,12473,12623,27460
14735,2.00E+05,1,1,1,40,0,0,0,0,0,0,390,394,388,822,386,540
14736,4.00E+05,2,2,2,44,0,0,0,0,0,0,4988,2986,96868,33745,5143,1601
14737,110000,2,2,1,41,0,0,0,0,0,0,52388,41742,43852,39840,32801,33174
14738,420000,1,2,1,36,0,0,0,0,0,0,56068,55115,19304,22304,28465,38182
14739,150000,2,5,1,45,0,0,0,0,0,0,232587,259740,241615,139741,144692,124197
14740,290000,2,1,1,36,0,0,0,0,0,0,97733,91270,79396,69925,71794,73597
14741,160000,1,1,1,58,1,0,0,0,0,0,0,0,0,0,4816,0
14742,50000,1,3,2,31,0,0,0,0,0,0,44461,8635,0,0,0,0
14743,150000,1,1,2,25,0,0,0,0,0,0,132684,128111,120509,74837,74391,66932
14744,5.00E+05,2,1,2,29,0,0,0,0,0,0,82715,29004,104650,75583,26728,78226
14745,140000,2,2,2,26,0,0,0,0,0,0,54868,56983,59152,67288,71674,31374
14746,2.00E+05,1,1,1,44,0,0,0,0,0,0,1785,750,0,0,708,15500
14747,230000,1,1,1,46,0,0,0,0,0,0,519,518,2784,2360,1908,97
14748,60000,2,2,2,26,0,0,0,0,0,0,53986,47413,36527,28170,28963,29456
14749,150000,1,2,1,38,0,0,0,0,0,0,509,14310,980,1000,1132,8774
14750,340000,2,1,2,29,0,0,0,2,0,0,2688,11432,12411,9119,29280,23093
14751,140000,1,1,2,30,0,0,0,0,0,0,5600,0,0,0,5302,10251
14752,20000,2,1,1,41,1,3,2,0,0,0,6249,5965,2417,1616,1616,3067
14753,2.00E+05,2,1,2,26,0,0,0,0,0,0,14513,84387,87121,87857,88766,90228
14754,20000,1,3,1,44,0,0,0,0,0,0,2522,169,1261,1170,780,390
14755,3.00E+05,2,1,1,29,0,0,0,0,0,0,64437,65905,67344,69268,70647,73044
14756,2.00E+05,2,1,1,64,0,0,0,0,0,0,2035,1261,69048,3352,1992,1176
14757,180000,1,1,2,28,0,0,0,0,0,0,180387,182361,184097,177870,169767,175867
14758,30000,2,3,1,24,2,0,0,0,0,0,27896,29938,30061,29621,27956,29484
14759,350000,1,1,1,62,0,0,0,0,0,0,83393,10237,14580,61024,86809,177816
14760,160000,1,1,2,28,0,0,0,0,0,0,3236,0,3003,737,0,894
14761,20000,2,3,1,42,2,0,0,0,2,2,20205,16882,18094,19592,19930,20353
14762,130000,1,1,2,28,1,0,0,0,0,0,0,3000,0,0,0,0
14763,180000,2,1,1,43,0,0,0,0,0,0,166569,144637,137261,135904,127905,129465
14764,220000,2,2,1,36,2,2,2,0,0,0,195725,197466,189149,187531,187856,186532
14765,120000,2,2,2,25,0,0,0,0,0,0,54628,55235,45025,43834,43449,44675
14766,5.00E+05,2,2,1,33,0,0,0,0,0,0,48415,50588,32091,19615,23084,4528
14767,150000,2,1,2,29,0,0,0,0,0,0,2889,3469,1791,570,0,0
14768,180000,1,1,2,29,0,0,0,0,0,0,18213,4390,1016,4745,0,0
14769,440000,1,1,2,30,0,0,0,0,0,0,390512,200426,170209,136020,101744,78482
14770,190000,2,2,1,35,0,0,0,0,0,0,189420,192058,185995,188649,190700,185912
14771,160000,2,2,1,40,0,0,0,0,0,0,766,766,766,766,0,27547
14772,20000,1,2,1,37,0,0,0,0,0,0,6372,2818,3734,3826,2110,2054
14773,30000,1,3,1,44,0,0,0,0,0,0,10056,11387,12192,12986,13775,14393
14774,420000,1,1,1,32,1,0,0,0,0,0,8120,2205,0,6300,1047,67631
14775,370000,2,1,2,28,0,0,0,0,0,0,68452,71014,72547,74501,76058,77572
14776,60000,1,2,2,35,1,2,0,0,0,0,62522,60932,113580,673,28976,29719
14777,180000,1,2,2,43,0,0,0,0,0,0,106765,99297,69691,71234,72930,75734
14778,90000,2,3,2,25,0,0,0,0,0,0,16977,19612,5613,5613,10113,10113
14779,250000,2,2,2,24,2,0,0,0,0,0,69770,70954,70681,69497,41367,17004
14780,30000,2,1,2,25,0,0,0,0,0,0,25115,26287,26602,21000,0,0
14781,140000,1,1,1,41,0,0,0,0,0,0,4523,12171,0,0,0,10832
14782,180000,2,1,2,26,0,0,0,0,0,0,51699,48469,49553,49772,50829,51234
14783,70000,2,1,2,30,0,0,0,0,0,2,12196,13291,14563,14625,15589,15189
14784,320000,2,2,2,36,0,0,0,0,0,0,29862,33785,4900,15813,0,0
14785,150000,1,1,2,28,1,0,0,0,0,0,0,0,0,65696,67148,68460
14786,20000,1,2,2,29,0,0,0,0,0,0,3785,4871,7817,7977,0,0
14787,30000,1,1,2,25,0,0,0,0,0,0,19041,20232,21293,22040,22786,23410
14788,5.00E+05,1,1,2,31,0,0,0,0,0,0,239824,226716,115610,89359,63609,123128
14789,30000,2,2,2,22,2,2,2,0,0,2,200,200,200,29847,30089,27957
14790,50000,1,2,3,41,0,0,0,0,0,0,780,12667,6713,6452,6188,4048
14791,20000,1,3,1,44,0,0,0,0,0,0,5855,6874,8037,8253,8427,9468
14792,10000,2,3,1,51,2,2,0,0,0,0,103,0,0,0,0,71
14793,5.00E+05,2,3,1,45,0,0,0,0,0,0,338,338,98,522,285,950
14794,20000,1,1,2,25,2,2,4,4,3,2,2902,6888,7638,7388,6991,33327
14795,2.00E+05,2,1,1,28,0,0,0,0,0,0,40559,44565,46815,52978,53970,56064
14796,10000,1,2,1,31,0,0,0,2,0,0,6106,7199,10215,9943,9758,9335
14797,50000,2,3,1,43,2,2,2,2,2,2,44865,46760,47390,44520,45310,44430
14798,320000,2,2,1,35,0,0,0,0,0,0,177391,182132,101849,92474,95279,77536
14799,50000,1,2,1,41,0,0,0,0,0,0,48729,19598,0,0,0,402
14800,30000,2,1,1,41,0,0,0,0,0,0,15636,4542,4075,3668,0,0
14801,110000,1,3,2,36,0,0,0,0,0,0,2509,1260,0,0,0,0
14802,50000,2,1,1,35,1,0,0,0,0,0,0,354,134,134,0,0
14803,140000,2,1,2,29,1,2,0,0,0,0,112592,108669,110174,111079,113439,114983
14804,90000,2,1,1,44,0,0,0,0,0,0,539,0,0,0,0,0
14805,60000,1,2,1,49,0,0,0,0,0,0,59578,66781,65508,17677,19481,19205
14806,20000,1,2,2,24,2,2,2,2,2,2,16276,16715,18327,17735,19446,18988
14807,340000,2,1,1,62,0,0,0,0,0,0,509365,522309,534137,466565,466774,471573
14808,30000,1,2,2,29,1,3,2,0,0,0,31986,31189,29634,28174,27307,24449
14809,170000,1,1,1,35,0,0,0,0,0,0,481,326,526,526,635,760
14810,130000,1,1,1,45,2,0,0,2,2,2,53709,55244,58716,57174,61240,61284
14811,250000,2,2,1,44,0,0,2,2,2,0,6107,8837,8535,10647,10352,12788
14812,2.00E+05,2,2,1,36,0,0,0,0,0,0,390,1308,1662,14490,34902,390
14813,10000,2,2,1,49,0,0,0,0,0,0,3100,4116,5280,5543,5605,5717
14814,180000,2,2,2,29,0,0,0,0,0,2,13936,0,0,0,1030,440
14815,230000,2,1,2,29,0,0,0,0,0,0,8916,318,725,2586,3198,4260
14816,2.00E+05,2,3,1,45,0,0,0,0,0,0,11025,6959,887,1462,15195,17933
14817,90000,2,3,2,33,0,0,0,0,0,0,130765,98506,94475,39368,34884,424
14818,130000,1,3,2,28,0,0,0,0,0,0,3964,600,0,631,0,427
14819,230000,1,1,2,26,0,0,0,0,0,0,1099,19686,3036,4806,0,1699
14820,320000,1,2,2,36,0,0,2,0,0,0,289508,302561,283356,275361,268871,256974
14821,30000,1,3,2,34,2,2,2,0,0,0,24367,28682,27922,28632,29075,30891
14822,80000,2,2,2,25,0,0,2,0,0,0,57994,17695,7987,2622,2449,0
14823,80000,2,1,1,35,0,0,0,0,0,0,1000,0,0,0,490,707
14824,260000,2,2,1,45,0,0,0,0,0,0,7893,5923,5601,5480,5911,5963
14825,20000,1,3,2,26,2,0,0,0,0,0,14081,15835,16985,19985,9421,9764
14826,2.00E+05,2,2,1,34,0,0,0,0,0,0,795,1795,3618,0,1496,0
14827,80000,2,2,2,23,0,0,2,0,0,0,54658,45978,32431,27674,23304,6586
14828,1.00E+05,2,1,2,42,0,0,0,0,0,0,60380,58567,79527,18950,19667,18531
14829,150000,2,5,1,35,0,0,0,0,0,0,39708,37441,36143,33567,32447,32592
14830,80000,2,1,2,27,0,0,0,0,0,0,76306,75970,77468,60167,57474,58815
14831,20000,2,2,2,48,0,0,0,0,2,0,7684,8565,4519,3520,1680,5285
14832,2.00E+05,2,2,1,26,0,0,0,0,0,0,15150,16311,16900,5000,0,282
14833,120000,2,2,1,41,2,0,0,0,0,2,36850,40232,41256,44063,46686,48768
14834,30000,1,3,2,50,2,0,0,0,0,0,46868,42397,38569,33570,19895,30125
14835,2.00E+05,1,1,2,37,0,0,0,0,0,0,118134,126591,134110,139209,135902,138997
14836,80000,2,3,2,38,0,0,0,0,0,0,77929,77711,74525,61360,49359,48253
14837,280000,2,1,1,46,0,0,0,0,0,0,11967,183,1699,0,2722,0
14838,5.00E+05,1,1,2,40,0,0,0,0,0,0,353356,320704,321094,317546,279250,239172
14839,120000,2,1,1,37,0,0,0,0,0,0,696,0,1878,407,247,1817
14840,220000,2,2,1,41,0,0,0,0,0,0,4016,3962,2908,3054,3054,0
14841,360000,1,2,1,34,0,0,2,0,0,0,6287,3580,2224,1206,0,2216
14842,210000,2,1,1,35,0,0,0,0,0,0,142422,143650,0,0,0,0
14843,160000,2,1,1,28,1,3,2,0,0,0,4529,4269,1170,780,780,0
14844,1.00E+05,2,1,2,29,0,0,0,0,0,0,0,0,0,0,0,0
14845,4.00E+05,2,1,2,31,0,0,0,0,0,0,4209,14858,28082,20188,68992,27613
14846,110000,2,2,1,46,0,0,0,0,0,0,111301,69352,58442,55485,53539,41193
14847,360000,1,1,1,37,1,0,0,0,0,0,0,0,0,0,0,0
14848,5.00E+05,2,2,1,48,0,0,0,0,0,0,39734,149570,137549,130893,108030,144938
14849,130000,1,2,2,27,0,0,0,0,0,0,116646,113851,110317,108099,106028,104253
14850,60000,2,1,2,26,0,0,0,0,0,0,17873,5959,2933,2933,4933,1983
14851,240000,1,1,1,39,0,0,0,0,0,0,33984,2300,6904,15980,0,9060
14852,1.00E+05,2,2,1,40,0,0,0,0,0,0,0,1452,4091,3011,5955,0
14853,150000,2,2,1,38,0,0,0,0,0,0,5195,4177,7444,19997,4095,52207
14854,290000,1,2,1,39,0,0,0,0,0,0,209265,215887,220787,223810,228043,234257
14855,50000,1,2,2,43,0,0,0,0,0,0,34110,3552,0,0,0,0
14856,30000,2,2,2,46,1,0,0,0,0,0,8891,24501,24886,25014,29356,25515
14857,210000,2,2,1,35,0,0,0,0,0,0,1338,1508,1409,1549,2454,946
14858,1.00E+05,2,1,2,30,0,2,0,0,0,0,14729,5691,11440,7470,44097,56328
14859,30000,2,3,2,40,0,2,0,0,0,0,780,390,650,260,370,0
14860,30000,2,3,2,34,0,0,0,0,0,0,9318,10621,15685,5476,0,0
14861,80000,2,3,1,34,2,3,2,2,2,0,78489,76697,74847,79620,78257,79953
14862,30000,2,2,2,24,2,2,7,7,7,7,2550,2550,2550,2550,2550,2550
14863,70000,2,3,2,41,0,0,0,0,0,0,32581,32888,33481,33683,34227,34327
14864,470000,2,1,2,27,0,0,0,0,0,0,2981,3182,1512,3657,6556,3772
14865,180000,2,1,1,39,1,0,0,0,0,0,0,0,0,0,0,0
14866,20000,1,2,1,32,0,0,0,0,0,0,17106,18282,19424,19208,19600,20000
14867,420000,1,1,1,60,0,0,0,0,0,0,195379,198147,200431,200252,202789,205082
14868,1.00E+05,2,2,2,29,0,0,2,0,0,2,95205,102039,99504,94453,99711,97944
14869,130000,2,3,1,53,0,0,0,0,0,0,18614,20343,22386,24296,25436,27451
14870,2.00E+05,1,1,1,34,0,0,0,0,0,0,780,0,390,3672,390,390
14871,150000,1,1,2,44,1,2,0,0,0,0,10710,4982,800,56800,54588,0
14872,410000,2,1,2,30,0,0,0,0,0,0,6972,3188,15106,15313,10959,8341
14873,30000,1,1,1,40,0,0,0,0,0,0,1047,447,318,258,0,318
14874,20000,1,2,2,23,1,2,0,0,0,0,9352,9059,9823,10023,0,0
14875,130000,2,2,2,30,0,0,0,0,0,0,126834,128882,15621,0,0,0
14876,180000,2,1,2,28,0,0,0,0,0,0,0,0,0,1430,0,0
14877,120000,1,1,2,32,0,0,0,0,0,0,45117,45607,46247,45974,45854,45191
14878,190000,2,3,1,27,0,0,2,0,0,0,43903,53382,21811,2921,107441,108642
14879,30000,2,2,1,53,0,0,0,0,0,0,26891,28151,28827,29412,26199,27116
14880,170000,1,1,2,28,0,0,0,0,0,0,73254,68005,63311,57304,51663,45795
14881,120000,1,3,1,32,1,2,2,2,2,2,110826,113572,114719,115736,117729,120601
14882,50000,1,2,2,34,1,2,2,2,0,0,35548,31713,50319,42805,39207,50155
14883,1.00E+05,1,2,2,50,1,0,0,0,0,0,0,2976,44591,8910,0,0
14884,20000,2,2,2,26,2,2,2,2,2,0,10372,12897,12393,14185,13817,14434
14885,40000,1,1,2,25,0,0,0,0,0,0,511,513,1531,1017,506,499
14886,3.00E+05,1,1,1,45,0,0,0,0,0,0,1095,2930,2228,452,0,0
14887,230000,2,3,1,37,1,0,0,0,0,0,0,0,0,0,2533,0
14888,280000,2,1,1,38,0,0,2,0,0,0,5165,8559,6455,544,0,4694
14889,450000,2,1,3,37,1,0,0,0,0,0,0,0,0,0,0,0
14890,260000,1,2,2,30,0,0,0,0,0,0,7426,6887,7757,8172,8407,8681
14891,50000,2,3,1,39,0,0,0,0,0,0,43994,33508,37600,0,0,0
14892,50000,2,2,1,29,2,2,7,7,7,6,2550,2550,2550,2550,2550,1950
14893,240000,2,2,1,36,0,0,0,0,0,0,227797,192920,185654,181350,186501,187457
14894,70000,2,2,1,32,1,2,2,2,2,2,22914,23953,23275,24584,24051,26654
14895,60000,2,2,2,30,0,0,0,0,0,0,60922,59205,60850,40548,40580,40416
14896,230000,2,2,1,31,0,0,0,0,0,0,160413,149267,126107,105831,82694,65983
14897,30000,1,1,2,27,0,0,0,0,0,0,27159,27577,28838,28085,28428,29430
14898,80000,2,3,1,29,1,2,0,0,0,0,80867,75615,77343,78883,79915,80296
14899,360000,2,2,1,40,0,0,0,0,0,0,0,0,0,0,0,0
14900,2.00E+05,2,1,1,49,0,0,0,0,0,0,51024,27254,36052,38440,40555,49699
14901,150000,2,1,2,37,0,2,2,0,0,0,180,1582,1402,3244,0,0
14902,260000,2,1,1,42,0,0,0,0,0,0,387,616,450,773,268,402
14903,180000,2,2,2,24,0,0,0,0,0,0,126420,130905,136925,56669,24610,20476
14904,220000,2,3,1,32,0,0,0,0,0,0,8178,9509,9110,6401,7084,5625
14905,180000,2,1,2,40,0,0,0,0,0,0,42790,43899,45172,46121,95432,50984
14906,90000,2,6,3,46,0,0,0,0,0,0,77263,26691,21066,20422,20327,13619
14907,20000,1,2,2,24,0,0,2,0,0,0,14558,17212,16635,16678,17268,17563
14908,290000,2,2,2,31,0,0,0,0,0,0,172758,176718,181392,173856,172835,176710
14909,210000,1,2,1,35,0,0,2,0,0,0,396,1188,792,396,396,396
14910,20000,1,1,2,31,0,0,0,0,0,0,18551,19595,20546,20250,19754,19833
14911,310000,2,1,2,27,0,0,0,0,0,0,115126,105687,102306,93929,87681,73479
14912,240000,1,2,1,42,0,0,0,0,0,0,66394,63650,7117,2898,5530,67010
14913,330000,2,2,1,42,0,0,2,2,0,0,0,8223,2996,207,0,500
14914,310000,2,2,2,29,0,0,0,0,0,0,1469,1340,9794,15792,8944,88643
14915,30000,1,2,2,26,2,2,2,2,2,2,200,200,200,200,200,200
14916,470000,1,1,1,37,0,0,0,0,0,0,134561,226498,165474,120644,119006,110780
14917,280000,2,1,1,56,0,0,0,0,0,0,89739,73565,77944,81926,79277,78723
14918,120000,2,1,1,34,1,0,0,0,0,0,0,0,0,0,0,0
14919,240000,1,2,2,28,0,0,0,0,0,0,4882,5205,2747,4594,4092,4361
14920,8.00E+05,1,2,1,53,0,0,0,0,0,0,7639,5552,64535,40814,12590,9339
14921,320000,2,1,2,30,0,0,0,0,0,0,1663,7025,1189,0,2701,2043
14922,140000,2,1,1,34,0,0,0,0,0,0,103288,98632,93615,91282,88128,87812
14923,20000,1,2,2,25,2,2,2,2,0,0,8880,9889,10087,9585,10082,10965
14924,160000,2,2,2,43,1,0,0,0,0,0,0,0,0,0,0,695
14925,280000,2,2,1,38,0,0,0,0,0,0,237821,223180,237301,201226,207802,219281
14926,330000,2,2,2,33,0,0,0,0,0,0,166917,159118,149325,143242,138627,139977
14927,230000,2,1,1,24,0,0,0,0,0,0,35000,35000,44884,10086,6905,237
14928,50000,1,2,2,25,0,2,2,0,0,0,1170,780,0,0,0,0
14929,210000,2,2,2,33,1,0,0,0,0,0,21854,17376,18796,117846,118877,121476
14930,170000,1,2,2,29,1,0,0,0,0,0,0,0,0,0,0,0
14931,220000,1,1,2,47,0,0,0,0,0,0,159351,162791,167631,169593,172967,183598
14932,90000,1,1,2,30,0,0,0,0,0,0,1166,1918,930,930,2250,930
14933,20000,1,2,1,26,1,2,2,2,2,2,11338,10870,12380,11884,12894,12540
14934,480000,2,2,1,31,0,0,0,0,0,0,20824,21960,20885,19949,23031,27176
14935,140000,1,1,1,36,0,0,0,0,0,0,40836,41878,42977,43960,45093,46342
14936,160000,1,1,1,41,0,0,0,0,0,0,97266,99466,102650,0,0,0
14937,80000,2,2,1,41,0,0,0,0,0,0,78337,77959,78206,72040,73733,75309
14938,1.00E+05,2,1,2,22,2,0,0,0,0,0,72222,73859,75427,76587,78711,80510
14939,310000,2,2,2,35,0,0,0,0,0,0,184404,180576,175348,139525,139156,115785
14940,2.00E+05,2,2,1,36,0,0,0,0,0,0,371,37647,371,2977,3784,10579
14941,50000,1,2,1,55,0,0,0,0,0,0,25330,25894,26866,26673,26871,27009
14942,1.00E+05,2,2,1,39,2,2,0,0,0,0,78353,77726,79151,80249,82405,77011
14943,240000,2,1,2,26,1,0,0,0,0,0,0,189,651,0,127,0
14944,30000,1,2,1,53,0,0,0,0,0,0,18112,18456,19004,19030,24541,26305
14945,180000,1,3,1,43,0,0,0,0,0,0,3690,15618,4685,238,218,6690
14946,40000,2,1,2,24,0,0,0,0,2,0,38272,39159,40007,41973,40689,40640
14947,70000,2,2,1,31,0,0,0,0,0,0,71065,69311,70882,68678,69030,66791
14948,50000,2,2,2,22,0,0,2,0,0,0,30631,30479,28301,26829,27173,26424
14949,5.00E+05,1,2,2,30,1,0,0,0,0,0,2817,7682,47403,36067,46054,34290
14950,2.00E+05,2,1,2,33,0,0,0,0,0,0,390,0,780,0,0,0
14951,250000,1,1,1,51,2,2,2,2,2,2,2487,2487,2487,2487,2487,2487
14952,50000,1,1,1,49,1,2,2,0,0,0,48518,49244,45385,17912,31278,14818
14953,180000,1,2,1,33,1,0,0,0,0,0,0,0,0,0,0,0
14954,160000,2,1,1,42,0,0,0,0,0,0,3607,4417,1058,2146,2534,2242
14955,20000,1,2,2,40,1,2,2,2,3,2,15476,16533,15975,17903,17336,16910
14956,50000,2,2,1,44,0,0,0,0,0,0,27321,24726,22581,20192,18813,17328
14957,20000,2,1,2,23,0,0,0,0,0,0,17165,18387,19573,19504,19642,20128
14958,150000,2,1,2,24,0,0,0,0,0,0,291,291,291,658,441,1197
14959,360000,1,2,2,48,0,0,0,0,0,0,29269,26763,23202,24979,26734,17956
14960,20000,1,2,2,28,0,0,0,0,0,0,8814,10167,21774,10707,10539,10757
14961,170000,2,2,2,32,0,0,0,0,0,0,71752,73282,74707,75626,75845,25140
14962,30000,1,3,2,42,0,0,2,0,0,0,27742,31130,29105,58840,28840,1319
14963,80000,2,2,1,29,0,0,0,0,0,0,49528,44639,39720,34465,29488,32912
14964,110000,2,2,2,25,0,0,0,0,0,0,111115,113515,111815,79375,78541,79731
14965,140000,1,2,2,25,0,0,0,0,0,0,1198,4656,1516,0,249,0
14966,50000,1,2,2,34,0,0,0,0,0,0,50713,49402,44415,0,0,0
14967,120000,2,2,1,34,0,0,0,0,0,0,88210,86473,86353,84327,82469,82491
14968,10000,1,3,2,22,0,0,0,0,0,0,18289,9217,10203,9634,9857,9704
14969,20000,2,1,1,43,0,0,0,0,0,0,1716,4019,2500,1000,0,0
14970,180000,2,1,2,31,0,0,0,0,0,0,4582,1359,316,3072,2756,2440
14971,240000,2,2,2,24,0,0,0,0,0,0,50787,51524,31783,33993,36783,37102
14972,120000,1,2,1,30,1,2,0,0,0,0,6305,7052,8786,8863,10763,7140
14973,150000,2,1,2,28,0,0,0,4,3,2,8982,0,1187,1182,882,441
14974,30000,1,3,1,55,2,2,7,7,7,7,2395,2395,2395,2395,2395,2395
14975,80000,1,1,2,31,0,0,0,0,0,0,17873,65585,64047,48107,48620,45280
14976,50000,1,1,1,28,0,0,0,0,0,0,4545,0,0,0,0,0
14977,30000,2,3,1,58,2,2,2,2,2,2,26580,27652,27905,27158,29239,29791
14978,2.00E+05,1,1,1,29,0,0,0,0,0,0,9585,1686,820,1889,6617,3986
14979,480000,2,2,2,31,0,0,0,0,0,0,1759,1759,1759,1759,1759,1759
14980,50000,1,2,2,55,2,0,0,0,0,0,21133,21793,19641,15848,16026,16359
14981,30000,1,2,1,23,2,2,2,2,2,2,28224,29276,28635,30127,30525,29793
14982,3.00E+05,2,1,2,31,0,0,0,0,0,0,7834,1086,316,316,316,316
14983,5.00E+05,2,2,1,36,0,0,0,0,0,0,4952,6607,8544,15351,5839,9192
